1734859333.006000,46.508903,12.940798,1500.122328,248.0,4.346439,5.0,11.1
1734859336.004000,46.508866,12.940634,1504.662936,249.0,3.840831,5.7,11.2
1734859339.006000,46.508831,12.940506,1509.761040,249.0,3.467454,5.8,11.3
1734859342.003000,46.508804,12.940380,1514.935285,249.0,3.503411,5.1,11.2
1734859345.004000,46.508775,12.940239,1520.215327,250.0,3.904810,5.1,11.3
1734859348.006000,46.508747,12.940087,1525.200401,250.0,3.958088,5.0,11.2
1734859351.006000,46.508710,12.939910,1529.345404,251.0,4.553014,4.7,11.0
1734859354.005000,46.508682,12.939756,1533.179137,252.0,3.842932,4.7,10.8
1734859357.005000,46.508639,12.939621,1537.357992,251.0,3.852930,4.7,10.9
1734859362.005000,46.508565,12.939384,1545.139728,250.0,3.585219,4.1,10.8
1734859365.003000,46.508518,12.939240,1549.990399,249.0,3.323320,4.4,10.8
1734859370.027000,46.508470,12.939090,1559.223573,249.0,3.486879,6.4,11.3
1734859373.006000,46.508433,12.938954,1566.298321,249.1,2.964399,5.5,11.4
1734859377.006000,46.508387,12.938786,1574.788244,249.0,3.941378,4.4,11.5
1734859380.005000,46.508357,12.938654,1581.479612,250.0,3.770879,4.9,11.8
1734859383.004000,46.508331,12.938498,1587.641941,252.0,4.131186,5.4,11.8
1734859389.004000,46.508254,12.938249,1599.532135,248.0,3.843837,4.7,11.9
1734859392.999000,46.508200,12.938084,1607.842265,248.0,4.155172,4.6,12.6
1734859396.004000,46.508147,12.937938,1611.339264,247.0,4.557648,4.5,12.4
1734859399.004000,46.508100,12.937799,1615.260659,248.0,4.246585,4.4,12.2
1734859402.006000,46.508061,12.937650,1619.615876,248.0,4.495415,4.6,12.1
1734859405.005000,46.508023,12.937477,1622.098529,247.0,4.413880,4.7,12.2
1734859407.008000,46.507993,12.937351,1623.105174,249.0,4.413854,6.3,12.2
1734859410.004000,46.507952,12.937179,1625.039237,249.0,4.452099,5.7,11.9
1734859413.009000,46.507912,12.937007,1626.908370,250.0,4.125031,5.7,11.6
1734859416.008000,46.507879,12.936820,1629.289578,252.0,4.768399,4.6,11.6
1734859419.007000,46.507847,12.936640,1631.610268,252.0,4.246881,5.1,11.5
1734859422.004000,46.507821,12.936484,1633.892340,251.1,3.557437,5.0,11.8
1734859426.008000,46.507786,12.936324,1639.945298,252.0,4.050075,4.9,12.1
1734859429.005000,46.507763,12.936195,1645.873664,252.0,3.585994,4.5,12.3
1734859432.007000,46.507740,12.936067,1651.478705,252.1,3.286727,4.2,12.3
1734859436.000000,46.507693,12.935924,1659.207855,251.0,3.895090,4.7,12.5
1734859440.003000,46.507651,12.935746,1665.736141,251.0,4.288943,5.9,12.9
1734859442.006000,46.507622,12.935616,1668.307026,253.0,4.174887,5.7,12.9
1734859445.003000,46.507593,12.935475,1672.494272,253.0,3.461384,4.6,12.3
1734859448.006000,46.507550,12.935333,1676.963147,251.0,3.331442,5.1,12.1
1734859451.004000,46.507501,12.935214,1681.743370,249.0,3.646896,5.1,12.1
1734859454.005000,46.507455,12.935084,1686.993555,251.0,3.598118,4.5,12.0
1734859457.005000,46.507403,12.934918,1691.721291,251.0,4.070850,3.8,12.1
1734859460.004000,46.507355,12.934760,1697.593597,250.0,4.416928,4.5,12.2
1734859463.008000,46.507310,12.934612,1703.168479,250.0,3.600001,4.5,12.1
1734859466.006000,46.507272,12.934474,1708.669732,250.0,4.477245,5.7,12.3
1734859468.007000,46.507235,12.934325,1712.098916,251.0,4.541474,5.7,12.4
1734859471.004000,46.507191,12.934138,1716.927928,250.9,5.099296,4.7,12.5
1734859474.006000,46.507155,12.933990,1721.235802,251.0,4.042438,5.0,12.7
1734859477.005000,46.507112,12.933863,1726.885463,250.0,3.523095,4.9,12.4
1734859480.004000,46.507061,12.933741,1731.637459,251.0,3.862781,4.2,12.2
1734859483.005000,46.507006,12.933586,1737.136941,250.0,4.124105,3.8,12.5
1734859486.003000,46.506962,12.933450,1741.230598,247.0,4.629158,4.6,12.7
1734859490.006000,46.506917,12.933309,1744.497848,248.0,3.640275,5.9,13.1
1734859494.006000,46.506872,12.933177,1747.841235,248.0,3.535266,4.6,13.4
1734859498.005000,46.506815,12.933037,1751.740138,241.1,3.235916,5.1,13.5
1734859501.004000,46.506770,12.932901,1754.718960,240.9,4.600787,4.8,13.8
1734859502.005000,46.506733,12.932781,1754.812546,241.0,5.077414,4.9,13.8
1734859503.006000,46.506695,12.932663,1754.946516,243.0,4.149804,4.4,13.7
1734859505.003000,46.506666,12.932483,1755.323693,250.0,3.247860,3.9,13.1
1734859509.005000,46.506643,12.932350,1754.858903,220.4,1.453299,4.0,13.4
1734859515.008000,46.506572,12.932241,1754.937389,158.7,2.065950,5.6,13.3
1734859521.008000,46.506546,12.932106,1754.673609,158.7,0.823315,4.6,10.7
1734859551.005000,46.506466,12.932038,1754.471907,183.6,0.766991,4.3,9.9
1734859631.008000,46.506365,12.932076,1755.197448,165.5,1.210555,6.6,10.7
1734859637.005000,46.506272,12.932131,1755.300613,147.2,0.995985,4.6,10.1
1734859644.008000,46.506184,12.932191,1754.694044,162.3,1.038538,4.6,10.2
1734859650.006000,46.506102,12.932139,1754.914113,200.9,1.213665,3.9,10.1
